,pr_predict_cc
3436,0.065263251
3437,0
3438,0.002636166
3439,0
3440,0.06227645
3441,0.066659088
3442,0
3443,2.531443612
3444,0
3445,0.135684072
3446,0
3447,0.077566314
3448,4.159798081
3449,1.101616417
3450,0.048553658
3451,0.003671318
3452,2.316639141
3453,11.21382535
3454,9.986995759
3455,1.138281887
3456,0.009735194
3457,3.179796671
3458,6.263361037
3459,18.36787945
3460,11.30074561
3461,0.176848837
3462,0
3463,0.088089068
3464,0.081362543
3465,0.05527704
3466,0.105663454
3467,0.06015142
3468,0.128280447
3469,0
3470,0
3471,0.065113882
3472,0.030366454
3473,0.702786399
3474,0.389846079
3475,0.884988096
3476,1.935330168
3477,0.104067947
3478,0.02402938
3479,0.094103469
3480,0.064979327
3481,0.049764223
3482,0.11874701
3483,0.046214883
3484,0.116394674
3485,0.05114314
3486,0.045708925
3487,0.077366488
3488,0
3489,0
3490,0.078905802
3491,0.131989271
3492,0.119909278
3493,0.066648019
3494,0.088728764
3495,0
3496,0
3497,0
3498,2.93324785
3499,0.122631154
3500,0.099948192
3501,0
3502,0.118336054
3503,0
3504,0.015703543
3505,0.032117187
3506,0
3507,0.057189017
3508,0.002249655
3509,0
3510,0.027389903
3511,0
3512,0
3513,0
3514,0
3515,0.031278345
3516,0.058666284
3517,0
3518,0.003413491
3519,0.067764157
3520,0.174675636
3521,0.045613701
3522,0.030903908
3523,0
3524,0.06156425
3525,0.146576152
3526,0.143772667
3527,0.138383441
3528,0.142160713
3529,0.112214852
3530,0.045162455
3531,0.086303641
3532,0.01939385
3533,0
3534,0.130304617
3535,0
3536,0.064882373
3537,0.054294723
3538,0.096179762
3539,7.92261058
3540,0.983244141
3541,0
3542,0
3543,1.625617507
3544,2.841535784
3545,7.658136865
3546,1.388081897
3547,0.617526243
3548,1.087304693
3549,0.044093079
3550,0.435886878
3551,0.348224972
3552,0.186467097
3553,0.07494185
3554,0.092005741
3555,0.066300762
3556,0.088179913
3557,4.924876821
3558,10.50425952
3559,6.662608582
3560,4.212163532
3561,8.202171335
3562,8.555108022
3563,5.693008795
3564,0.721043073
3565,0.077901578
3566,0.049352154
3567,3.107465561
3568,3.202057708
3569,0.12710619
3570,4.517332567
3571,3.236938272
3572,2.335695284
3573,0.23482675
3574,0.096786735
3575,0.300439401
3576,0.053486588
3577,0.362189197
3578,0.098342755
3579,0.202953749
3580,0.554161448
3581,0.337471719
3582,1.602696318
3583,2.17977831
3584,16.26316075
3585,1.086993042
3586,17.27942224
3587,8.46776802
3588,0.621796705
3589,6.197291961
3590,3.114849262
3591,0.634791852
3592,0.357915493
3593,0.412377252
3594,0
3595,0
3596,0.05259861
3597,0.012392334
3598,0
3599,0.212637029
3600,0.338151228
3601,0.412386518
3602,15.89040648
3603,9.436818576
3604,3.786732262
3605,0.285232938
3606,0.469043769
3607,0.691422903
3608,7.599159762
3609,13.45343349
3610,0.213780794
3611,0.018718771
3612,0.001887605
3613,0
3614,0.11339427
3615,0.095103733
3616,0.588320277
3617,0.215035891
3618,3.948219463
3619,0.128796786
3620,3.938651206
3621,0
3622,7.264504104
3623,8.080973282
3624,26.66221049
3625,8.109144971
3626,0
3627,0.302709849
3628,0.366445269
3629,0.045858829
3630,0.031839375
3631,0.163335637
3632,0
3633,0.154778306
3634,1.286915906
3635,0.903970004
3636,0.093285086
3637,2.968033638
3638,0
3639,22.1487942
3640,0.340496319
3641,0.138778207
3642,0
3643,0
3644,0.172107523
3645,1.410192535
3646,24.85211221
3647,0.335148021
3648,0.306887753
3649,1.639936571
3650,0.305701127
3651,0.288149684
3652,0.659650541
3653,1.262352945
3654,0.267784199
3655,2.031317499
3656,30.51438168
3657,2.002141183
3658,5.99369989
3659,11.53800443
3660,3.872553471
3661,0
3662,8.361192408
3663,5.165255091
3664,2.378352577
3665,4.822333706
3666,5.050381019
3667,0.217026119
3668,4.757718268
3669,0.228297129
3670,0.578555936
3671,4.788274022
3672,0.923794966
3673,0.202772126
3674,0.357064465
3675,0.619339284
3676,0.231302991
3677,0.186256897
3678,3.601154068
3679,0.338473578
3680,3.325690049
3681,12.88618064
3682,13.51700565
3683,7.055989315
3684,0.302388157
3685,0.303054494
3686,21.22219826
3687,41.91083737
3688,7.676714693
3689,0.195015562
3690,0.292224396
3691,4.050983878
3692,0.391788704
3693,11.57448899
3694,3.918387153
3695,1.131025111
3696,0.07860995
3697,1.388947287
3698,5.484224409
3699,10.58215058
3700,0.519595101
3701,0.395063035
3702,16.31742161
3703,0.276171273
3704,1.438385084
3705,5.382525979
3706,0.913526636
3707,0.825630273
3708,4.714591729
3709,7.569314605
3710,7.095658832
3711,1.909000234
3712,1.29332836
3713,4.849909488
3714,2.554840446
3715,4.856839898
3716,0.85832791
3717,0.115184259
3718,0.140010327
3719,0.202102363
3720,0.217942579
3721,0.337711056
3722,0
3723,0.318558619
3724,4.09688568
3725,0.448402677
3726,0.337693832
3727,0
3728,1.869069199
3729,1.044205396
3730,1.556643174
3731,0.438653752
3732,0.243349885
3733,21.06060461
3734,1.469106803
3735,0.02581878
3736,1.671232976
3737,3.436599899
3738,2.761488857
3739,22.55536623
3740,6.096990135
3741,0.17628638
3742,0
3743,0.95540047
3744,24.63151841
3745,2.326423523
3746,0.576919217
3747,0
3748,0.203593013
3749,0.331921966
3750,0.387220332
3751,7.832401203
3752,3.492843289
3753,20.31729523
3754,0.595331201
3755,0.070242287
3756,0.188350025
3757,0.173214149
3758,1.002986179
3759,7.98041671
3760,6.662367943
3761,5.813954795
3762,3.329036182
3763,0
3764,0
3765,0.173040413
3766,0.031539783
3767,0.066105178
3768,0
3769,0.059084733
3770,0
3771,0.072827173
3772,0.149821594
3773,0.134795333
3774,0.098786987
3775,0
3776,0.086173891
3777,0.069557437
3778,0.063756089
3779,0.099414352
3780,0
3781,0.102440758
3782,0.072966415
3783,1.146525823
3784,0.198959846
3785,0.063278157
3786,0.019654878
3787,0.04643876
3788,0.059881533
3789,0
3790,0
3791,0
3792,0.03867263
3793,0
3794,0
3795,0.02478146
3796,0.057588073
3797,0.080285232
3798,0.072094289
3799,0.077237934
3800,0.028984138
3801,0.04396444
3802,0.070620773
3803,0.014326611
3804,0.029965752
3805,0.093973766
3806,0.795386818
3807,0.167104175
3808,23.53646531
3809,9.269254551
3810,6.173862896
3811,10.77623858
3812,0.058364347
3813,0.062358025
3814,0.038741996
3815,2.428052531
3816,0.118086396
3817,0.026904256
3818,0.049502868
3819,0.081072911
3820,0.246222919
3821,6.913675308
3822,8.668384466
3823,4.198619519
3824,1.353584229
3825,1.625846895
3826,0.12775838
3827,0.089873117
3828,0.029532951
3829,0.063690979
3830,0.030217333
3831,0.009050611
3832,0.057401942
3833,2.823576476
3834,0.098963737
3835,0
3836,0
3837,0.295033095
3838,0
3839,0.157590095
3840,0.137961536
3841,0.062516841
3842,0.04977881
3843,0.014161219
3844,0
3845,0.08517694
3846,0.146752821
3847,5.933056683
3848,0
3849,0
3850,0.015378964
3851,0.069203144
3852,0.067651924
3853,0
3854,0.044225772
3855,0
3856,0
3857,0
3858,0
3859,0
3860,0
3861,0.040113725
3862,0.093102063
3863,0.029316516
3864,0.059603742
3865,0.108778563
3866,0.124204412
3867,0.146708587
3868,0.020458543
3869,0.008794451
3870,0.052880948
3871,0
3872,0
3873,0.134136878
3874,0.141419606
3875,0.139003399
3876,0.150749472
3877,0.150325381
3878,0
3879,0.124468855
3880,0.056798112
3881,0
3882,0.012142148
3883,0.036746572
3884,0.050278653
3885,0.108621652
3886,1.15448467
3887,0.011550559
3888,0.015624643
3889,0.09686437
3890,0.084345593
3891,0
3892,0
3893,0.012472031
3894,0
3895,0.112483328
3896,0.078545219
3897,0.161350826
3898,0.195136176
3899,0.078444618
3900,0.252895008
3901,0.110093849
3902,0.154694345
3903,0
3904,0.156959266
3905,0.092294001
3906,0.062797583
3907,0.050683022
3908,0.067300124
3909,0
3910,0
3911,0.076945688
3912,0.192333816
3913,0.324582401
3914,0.100298234
3915,0.984785207
3916,0.270809201
3917,0.189533517
3918,5.851400514
3919,3.128283126
3920,1.842890983
3921,0.369146549
3922,0.09660572
3923,1.310268765
3924,6.385247468
3925,0.086218355
3926,0.191841158
3927,1.377356052
3928,0.957353026
3929,0.096955196
3930,3.057418207
3931,0.029564314
3932,0.056982941
3933,0.107165732
3934,0.135111657
3935,9.264366185
3936,6.107811144
3937,0.186505498
3938,0.064211627
3939,0.067555362
3940,0.059974693
3941,0.118567599
3942,2.22451015
3943,0.323781969
3944,0.224878147
3945,0.015035605
3946,0.301809976
3947,0.077062384
3948,0.717989694
3949,0.298218723
3950,0.617759398
3951,5.85350346
3952,2.164741589
3953,16.6949152
3954,17.79243995
3955,1.969467645
3956,2.190348238
3957,11.46931896
3958,6.795765277
3959,6.85224546
3960,1.93207788
3961,2.713566439
3962,0.594085122
3963,0.460396794
3964,0.307251119
3965,0.66935396
3966,0.291032442
3967,4.027837433
3968,0.112268397
3969,0.354513105
3970,0.21816644
3971,0.15437792
3972,1.031965389
3973,1.20871465
3974,0.457998556
3975,1.77884776
3976,0.055041592
3977,0.092631801
3978,0.114920396
3979,0.101919026
3980,0.034351573
3981,0.249960507
3982,18.67873341
3983,0.231022393
3984,0.089871985
3985,0.135154387
3986,0.201887188
3987,0.049443313
3988,0.079000004
3989,0.105323403
3990,0.113676695
3991,0.093689259
3992,0.03809527
3993,0.05598964
3994,0.063082586
3995,0.013157218
3996,0.044291689
3997,1.510127343
3998,2.814688723
3999,1.015847818
4000,0.261826561
4001,0.980395242
4002,4.114946529
4003,8.433984665
4004,4.553285408
4005,0.938385431
4006,0.394132529
4007,1.730407072
4008,1.914738283
4009,5.326704665
4010,1.102392521
4011,0.201495611
4012,0.70005938
4013,9.63544689
4014,0.422893472
4015,0.236916518
4016,0.142755932
4017,10.8896131
4018,0.693103351
4019,0.648887322
4020,0.545091167
4021,14.14753883
4022,1.004343187
4023,1.603787038
4024,0.311067942
4025,0.38220963
4026,0.223259203
4027,3.348081023
4028,19.82634458
4029,1.279981678
4030,0.170212742
4031,0.086928947
4032,0.220478068
4033,1.820958267
4034,8.279579976
4035,1.456863683
4036,0.084546986
4037,0.027413242
4038,1.414678095
4039,16.67660463
4040,15.45922371
4041,5.761541948
4042,9.539844343
4043,18.23116059
4044,6.337730817
4045,11.38892955
4046,14.10159028
4047,9.996211796
4048,1.922055587
4049,11.21051992
4050,3.333024152
4051,3.453800889
4052,12.0341157
4053,0.792544801
4054,2.175384944
4055,24.82462478
4056,23.3018578
4057,19.85227862
4058,3.731331048
4059,0.287922389
4060,1.382307648
4061,3.831884211
4062,3.188683722
4063,1.475631383
4064,3.617427371
4065,4.38307525
4066,6.673939778
4067,3.885227739
4068,14.87502425
4069,7.077756322
4070,9.869959273
4071,6.801789871
4072,11.93399664
4073,5.163744994
4074,3.421686488
4075,6.754194555
4076,0.37869093
4077,3.066477632
4078,0.801097447
4079,0.189613144
4080,0.474502339
4081,0.196072331
4082,0
4083,0.50186117
4084,5.14382825
4085,2.03651268
4086,2.766810863
4087,5.076865901
4088,1.132121502
4089,0.348011227
4090,0.582739951
4091,0.320936304
4092,0.176900981
4093,0.091132254
4094,0.045516611
4095,0.119595357
4096,0.101184499
4097,0.051748152
4098,0.208187934
4099,0.313271336
4100,0.023001952
4101,0.114098267
4102,0
4103,0.131981548
4104,0.149148808
4105,0.079226015
4106,0.163202772
4107,1.731137971
4108,0
4109,0.053999552
4110,0.657829099
4111,0.179409355
4112,0.102453033
4113,0.116323019
4114,0.190336135
4115,0.460050613
4116,2.934391943
4117,1.657326433
4118,0
4119,0.4224823
4120,0
4121,0.248786835
4122,0.036142465
4123,0
4124,0
4125,0.132722986
4126,0.186593911
4127,0.493834674
4128,1.003149996
4129,0.123724188
4130,0.044084404
4131,0
4132,0.040072644
4133,0.122188879
4134,0.030699563
4135,0.016206162
4136,0.080324163
4137,0.08960274
4138,0.008361259
4139,0.064222222
4140,0.003699349
4141,0
4142,0.050386436
4143,0.079441572
4144,0.002162319
4145,0
4146,0.072283494
4147,0
4148,0.127367489
4149,0.169389554
4150,3.023906811
4151,2.782710399
4152,0.246047489
4153,1.569204685
4154,0
4155,0
4156,0.086089216
4157,0.91980122
4158,0.494786679
4159,0.103095962
4160,1.520378144
4161,0.019186776
4162,0.804819517
4163,1.055834875
4164,0
4165,0.050388186
4166,0.094136401
4167,0.055055059
4168,1.828604016
4169,0.043485458
4170,0
4171,0.11702899
4172,0.148221999
4173,0.127865175
4174,0.034928068
4175,0.031441394
4176,0.04390926
4177,0.038687586
4178,0.076714277
4179,1.42278816
4180,4.17400521
4181,9.247478048
4182,0.083842107
4183,3.72981231
4184,3.406156445
4185,12.8722879
4186,0.119806208
4187,0.204478373
4188,0.000107671
4189,0.078372513
4190,0.115854803
4191,0.090221529
4192,0.081727022
4193,0
4194,0
4195,0.022710118
4196,5.962776708
4197,0.034363422
4198,0.006746461
4199,0.04048449
4200,0.077491201
4201,0.278108229
4202,1.806332619
4203,0
4204,0.168249011
4205,0
4206,0.028440585
4207,0.167274974
4208,0.179047896
4209,1.062974903
4210,0
4211,0
4212,0.078091321
4213,0.05204997
4214,0.115085499
4215,0.10480399
4216,0.069517561
4217,0.069983014
4218,0
4219,0.000121808
4220,0.010268102
4221,0
4222,0.002926633
4223,0
4224,0
4225,0
4226,0
4227,0
4228,0
4229,0.065367543
4230,0.143282235
4231,0.148415408
4232,0.134397368
4233,0.046556363
4234,0
4235,0.633094792
4236,10.58290024
4237,9.891750623
4238,0.010162038
4239,0.081412151
4240,0.108207203
4241,0.068331291
4242,0.123602738
4243,0.015044558
4244,0
4245,0.034386274
4246,0
4247,0.06080029
4248,9.446323694
4249,10.33299745
4250,11.5264796
4251,11.18529325
4252,13.36841424
4253,0.008234253
4254,0.048156272
4255,0.005383664
4256,0
4257,0
4258,0
4259,0.067505665
4260,0.085085455
4261,0.062011751
4262,0.033070898
4263,0.612716934
4264,3.525319206
4265,2.80132034
4266,0.08701508
4267,0
4268,0.0877575
4269,0.074511124
4270,0
4271,0.13648184
4272,0.138229389
4273,6.36978849
4274,11.81454746
4275,3.780318119
4276,1.383452384
4277,0
4278,0.131115445
4279,0
4280,19.85113112
4281,0
4282,1.558879326
4283,0.10286854
4284,0.010633743
4285,0
4286,0
4287,0.106136919
4288,0.048968624
4289,0.00491521
4290,0.039572174
4291,0.143752657
4292,0.085576045
4293,0.145797595
4294,0.711035237
4295,0.036793794
4296,0.645307647
4297,1.561034619
4298,0.031300264
4299,0
4300,0
4301,1.062652646
4302,2.377193978
4303,1.335961231
4304,0.106813492
4305,1.824828763
4306,13.32864168
4307,1.9585453
4308,5.870197283
4309,0.376202264
4310,0
4311,0.164141199
4312,0.149986195
4313,0.031642157
4314,0.004973431
4315,0.11204494
4316,1.730563081
4317,4.624605156
4318,1.358536339
4319,0
4320,2.78870956
4321,0.745803984
4322,0.199459333
4323,0.243415005
4324,13.37579662
4325,0.073623202
4326,0.071034817
4327,0.098319287
4328,0.105556072
4329,0.159520459
4330,1.892583073
4331,14.27655249
4332,1.975474578
4333,1.070508304
4334,0.994429257
4335,0.260196335
4336,0.258122106
4337,3.737951489
4338,0.230986253
4339,0
4340,0.045838133
4341,0.670832465
4342,5.676291284
4343,0.5600048
4344,8.848897535
4345,18.40758936
4346,16.56934026
4347,14.73707975
4348,7.766039053
4349,8.967809091
4350,17.95652395
4351,3.717703005
4352,4.466576066
4353,8.869560667
4354,6.452846731
4355,2.104242536
4356,7.053739474
4357,0.920544031
4358,4.84696151
4359,0.35989481
4360,0.372510216
4361,9.08648073
4362,11.22963937
4363,0.249054489
4364,0.310073229
4365,1.023317132
4366,6.360096854
4367,5.759718894
4368,0.366735953
4369,8.042570945
4370,13.01586004
4371,0.423415373
4372,0.156621672
4373,0.165064239
4374,0.318410736
4375,11.07603838
4376,18.9499271
4377,10.35784241
4378,15.07944614
4379,8.084611953
4380,4.885917115
4381,8.260176788
4382,16.26348587
4383,22.66320046
4384,5.653680849
4385,1.014822407
4386,8.4303422
4387,0.408460893
4388,0.800327481
4389,0.406015682
4390,0.009802064
4391,0.058195573
4392,13.11121489
4393,9.18337835
4394,1.476488936
4395,0.093906156
4396,2.006615185
4397,0.44814653
4398,0.10956391
4399,5.469379874
4400,3.993170869
4401,2.476843834
4402,1.0540228
4403,2.433480301
4404,6.643938825
4405,8.20622725
4406,8.10743009
4407,29.98264313
4408,1.395973555
4409,1.194993785
4410,1.737358934
4411,9.114311073
4412,13.13693835
4413,9.421240761
4414,12.3847126
4415,1.226643659
4416,2.127270894
4417,1.15689971
4418,0.230550283
4419,4.044956248
4420,12.49225437
4421,1.620349085
4422,9.155943936
4423,0.102298747
4424,8.95813288
4425,1.849487549
4426,10.88581758
4427,0.289282369
4428,0.190231911
4429,0.054982569
4430,0.057698899
4431,0.414441794
4432,0.34124645
4433,0.316183573
4434,8.293451314
4435,9.574514285
4436,8.729961247
4437,1.266697063
4438,1.445473409
4439,1.80031543
4440,29.62726755
4441,16.34237211
4442,16.71704759
4443,6.374487967
4444,0.649460124
4445,2.544185867
4446,0.367869848
4447,2.495136995
4448,5.666681523
4449,3.028037477
4450,0.666461244
4451,11.39391339
4452,0.333345237
4453,1.900394707
4454,14.61987129
4455,10.72981507
4456,16.81999286
4457,0.343868162
4458,0.359628725
4459,4.673745682
4460,1.035047624
4461,8.18891412
4462,0.017468439
4463,0.198538044
4464,0.771313229
4465,0.222965971
4466,6.763721296
4467,7.584097355
4468,0.229229951
4469,0.071775401
4470,0.01632753
4471,0
4472,0
4473,0.08747819
4474,0.04478692
4475,0.030442333
4476,0.082605154
4477,0.055172863
4478,0.059521059
4479,0.136802542
4480,0.027661281
4481,0.054286811
4482,0.032256516
4483,0.021263762
4484,0.157327713
4485,0
4486,0
4487,0.121945918
4488,0.078327273
4489,0
4490,0.0910845
4491,1.44996081
4492,0
4493,6.771307929
4494,1.568029299
4495,0.417491432
4496,0.212217755
4497,9.799190566
4498,0.020789367
4499,0.002194308
4500,0.050589524
4501,0.060677249
4502,0.030341731
4503,0
4504,0
4505,0.085053554
4506,0.239518944
4507,0.359493339
4508,4.142248464
4509,0.696832993
4510,0.08556988
4511,12.52574954
4512,6.017509115
4513,18.93886017
4514,0.338331361
4515,0
4516,0.068537619
4517,0.076124503
4518,0.007838277
4519,0.040296021
4520,0.081361645
4521,0.081860951
4522,0.098060474
4523,0
4524,0.025179038
4525,0.042170001
4526,0.084024181
4527,0.0241271
4528,0.106827414
4529,1.809893837
4530,0.12392487
4531,12.64391478
4532,0.123497667
4533,2.745583119
4534,4.91389428
4535,0.009235687
4536,0.037649718
4537,0
4538,0
4539,0.121798915
4540,0
4541,0
4542,0
4543,0
4544,0
4545,0
4546,0
4547,0
4548,0
4549,0
4550,0
4551,0.063934065
4552,0.066560871
4553,0.050562174
4554,0.078691874
4555,0
4556,0
4557,0.171116384
4558,0.504980565
4559,0
4560,6.369005051
4561,0.59094892
4562,0.463481472
4563,2.612302719
4564,12.90259767
4565,0.019114381
4566,0.019331142
4567,0.094471003
4568,0.077298512
4569,0.099868202
4570,0.121642768
4571,0.11849924
4572,0.118844104
4573,0
4574,0
4575,0.143258752
4576,0.234183537
4577,0.183414934
4578,0.067000776
4579,0.067116981
4580,0.008753542
4581,0
4582,0.022366846
4583,0.055930604
4584,0.057190317
4585,0.041330284
4586,0.017461126
4587,0.058827568
4588,0.052172767
4589,0.026519597
4590,0.039267763
4591,0.030751477
4592,0.052626852
4593,0.085004408
4594,0
4595,0.053919726
4596,0.021418224
4597,0.039464521
4598,0.00292763
4599,7.441504687
4600,2.887791226
4601,0.072118793
4602,0.045234161
4603,0.099737356
4604,0.054850325
4605,0.195683597
4606,0.092984765
4607,0.015692872
4608,0.09288889
4609,0.07471219
4610,0.078542507
4611,0.106757474
4612,0.143796504
4613,0.150109626
4614,0.125085674
4615,0.043421763
4616,0
4617,0.087499039
4618,0.10892685
4619,0.105959513
4620,0.135392076
4621,0.108361812
4622,0.011965994
4623,0.105509444
4624,0.03427246
4625,0
4626,0
4627,0
4628,0.138777342
4629,0.075669598
4630,0
4631,0.038060714
4632,0
4633,0
4634,0.022970077
4635,0.068736987
4636,1.473031429
4637,0.018084512
4638,0.0045108
4639,0.019880294
4640,0
4641,0
4642,0
4643,0
4644,0.00304704
4645,6.009252949
4646,0.227737551
4647,0
4648,0
4649,0.016381192
4650,0.060894764
4651,0.071301903
4652,0.242169914
4653,0.068778115
4654,0.041571427
4655,0.038841667
4656,0
4657,0.025371402
4658,0
4659,0.014988815
4660,0
4661,0.779562912
4662,0
4663,0.248722281
4664,0.135771994
4665,0.106097524
4666,0.046116166
4667,0.103789089
4668,0.21339268
4669,0.193722743
4670,8.440970983
4671,1.260274523
4672,0.915870603
4673,0.440724534
4674,21.91632784
4675,3.295808707
4676,0.248724384
4677,3.533191518
4678,1.193699771
4679,1.251767451
4680,0.957530985
4681,1.068773608
4682,0.338513287
4683,19.98894243
4684,7.728711912
4685,3.662085275
4686,3.314336157
4687,3.86269041
4688,4.153187847
4689,11.62847676
4690,0.611580657
4691,0.351772421
4692,0.307821443
4693,5.62701019
4694,2.110044331
4695,14.98565163
4696,0.546933274
4697,0.253217662
4698,4.451690757
4699,7.000918612
4700,13.106207
4701,15.73006425
4702,0.083776024
4703,0.00736482
4704,0.318623116
4705,0.112790047
4706,0.125965303
4707,0.133805352
4708,2.227769248
4709,12.03149355
4710,10.71243086
4711,2.386224959
4712,0.934637275
4713,11.00483701
4714,0.103880779
4715,1.421787345
4716,0.093483226
4717,0.141687579
4718,0.102708389
4719,0.246534756
4720,2.599687612
4721,0.327823372
4722,0
4723,0.083015638
4724,0.221416329
4725,0.112350287
4726,1.069373092
4727,0.087988286
4728,0.058999097
4729,0.039149536
4730,0.12953106
4731,5.867219119
4732,4.034619449
4733,3.653335739
4734,0.113621708
4735,0.254728018
4736,0.223801568
4737,0.238863145
4738,0.364102609
4739,0.067709279
4740,0.192235842
4741,0.102081973
4742,0.374672767
4743,0.996372832
4744,8.703249481
4745,11.87199514
4746,0.678330581
4747,0
4748,0.221067018
4749,10.37446427
4750,0.40024094
4751,2.196678996
4752,1.514485739
4753,17.70347453
4754,11.83062193
4755,4.869316069
4756,0.28540917
4757,7.790231543
4758,0.714896511
4759,8.500048334
4760,11.26762997
4761,16.83353212
4762,10.08519843
4763,10.3772047
4764,12.35967949
4765,6.085270767
4766,0.340649518
4767,0.475186409
4768,3.777934389
4769,0.293176997
4770,0.420644303
4771,0.27495544
4772,0.179367668
4773,0.558282415
4774,14.9629156
4775,0.379709583
4776,0.188884727
4777,0.209425079
4778,0.142542095
4779,0
4780,0.480851938
4781,0.194238801
4782,0.223649919
4783,0.332972675
4784,13.58923628
4785,11.34324121
4786,0.415579646
4787,1.939431069
4788,0.051715955
4789,8.491632184
4790,0.622282275
4791,12.80543665
4792,20.42379496
4793,1.083402613
4794,0.148634036
4795,0.117800258
4796,18.97031201
4797,0.292102731
4798,0.262831187
4799,0
4800,0.200865395
4801,0
4802,0.818138653
4803,10.26318486
4804,6.205475077
4805,0.262398633
4806,0.838794279
4807,1.285105996
4808,1.662097755
4809,8.849980567
4810,7.296705489
4811,4.968777882
4812,7.88019532
4813,1.355473575
4814,0.534623195
4815,1.72043994
4816,2.531973538
4817,1.429076245
4818,1.336167425
4819,0
4820,0.804563772
4821,0
4822,1.245926185
4823,1.300903477
4824,2.339430121
4825,7.588168442
4826,0.554062173
4827,0.211107042
4828,0.008340691
4829,0.019435827
4830,0.124332296
4831,0.131284016
4832,0.113145078
4833,0.107278762
4834,0.09112083
4835,0.148526514
4836,0.000722178
4837,0.91020932
4838,1.435448112
4839,0.051371195
4840,0.218995434
4841,0.083499696
4842,0
4843,0.16717533
4844,0.134711135
4845,0.078051962
4846,0.113236806
4847,0
4848,0.134083674
4849,0.126349404
4850,0.036040395
4851,0.040288689
4852,0
4853,0.044977803
4854,0.072104439
4855,0.040180078
4856,0.154724903
4857,0.180026168
4858,0
4859,0
4860,0
4861,0.178160848
4862,0
4863,0.180218585
4864,0.20222382
4865,4.506489387
4866,19.96382158
4867,7.902782845
4868,3.245003544
4869,0.852883477
4870,0.133849973
4871,0.187641191
4872,0.127337944
4873,0.408491389
4874,2.110148808
4875,1.01431466
4876,0.407356057
4877,0.04009734
4878,0.334301909
4879,9.013487282
4880,0.394196326
4881,0.138870026
4882,0.82895335
4883,6.656367951
4884,3.279311221
4885,2.720575828
4886,1.235867127
4887,0.104931964
4888,0.151811758
4889,10.31419369
4890,0.088269865
4891,0.164079351
4892,0.116036485
4893,0.080849699
4894,0
4895,0.080085177
4896,0
4897,0.046334291
4898,0.10268362
4899,0
4900,0.013709924
4901,0
4902,0.014631201
4903,0
4904,0
4905,0.030438271
4906,0.10986774
4907,0
4908,0.018264529
4909,0
4910,0.134740655
4911,0.133954357
4912,0
4913,10.00883115
4914,8.922292709
4915,10.17780639
4916,0.92808385
4917,0.076701533
4918,0.636573903
4919,0.106655774
4920,0.036344707
4921,0.025920291
4922,0.021531941
4923,0.082095519
4924,0.07456874
4925,3.194985082
4926,0.035609777
4927,0
4928,0.088107923
4929,0.103910348
4930,10.2772774
4931,0.054145249
4932,0.37056031
4933,3.086809997
4934,0.808576991
4935,0.069836438
4936,0.008533735
4937,0.078956768
4938,0.064032208
4939,0.060517915
4940,0.044356014
4941,0
4942,0
4943,0.051488575
4944,0.082219489
4945,0
4946,0.029006175
4947,0.027667426
4948,0.170831085
4949,0.151422595
4950,0
4951,0.154611611
4952,0.156141121
4953,0.018174407
4954,0.027689993
4955,0.085087379
4956,0.064729263
4957,0.008536197
4958,0.014494284
4959,0.047369716
4960,0.084948221
4961,4.666002096
4962,1.861347087
4963,0.005571902
4964,0
4965,0
4966,0
4967,0.075822913
4968,0.018594733
4969,0.005166939
4970,0
4971,0.079450931
4972,0.088427093
4973,0.168977394
4974,0.010922481
4975,0.072109446
4976,0.095432082
4977,0.021207806
4978,0.145038292
4979,0.155107804
4980,0.149451384
4981,0.195911856
4982,0.189034583
4983,0.32345664
4984,0.427616453
4985,0.837977049
4986,0.456328711
4987,0.18354228
4988,0
4989,0.117487644
4990,0.137573413
4991,0.136507432
4992,0.174275145
4993,0
4994,0
4995,0.09520148
4996,1.982115132
4997,0.365372479
4998,0.081878425
4999,0
5000,0.149743341
5001,0.099123541
5002,0.208956456
5003,0
5004,0
5005,0.492150451
5006,0
5007,0
5008,4.859194293
5009,0.008625965
5010,0.004438501
5011,1.131246888
5012,0.145177304
5013,0
5014,0.081953585
5015,0
5016,0.085990905
5017,2.400301499
5018,4.600036774
5019,0.126996857
5020,0.439468752
5021,4.888204433
5022,0.764273529
5023,0.215603928
5024,0.084684208
5025,1.743639466
5026,0.026907226
5027,0.004273643
5028,0
5029,0
5030,0.021156672
5031,0
5032,0
5033,0.040882009
5034,0.268093209
5035,0.064833793
5036,0.271089639
5037,7.213321384
5038,4.056677228
5039,1.804106006
5040,6.389455744
5041,3.972753196
5042,3.29870185
5043,2.309535317
5044,1.233519543
5045,1.01473646
5046,8.353768344
5047,7.633448702
5048,16.56585594
5049,0.23470852
5050,0.369863102
5051,3.939441819
5052,15.35774052
5053,4.182896265
5054,16.49108369
5055,13.0244978
5056,1.359676951
5057,0.088090638
5058,0.120828477
5059,0.089187801
5060,0.008763002
5061,0.808882968
5062,0.792003892
5063,17.65174599
5064,0.733136536
5065,0.341792817
5066,0.953662183
5067,3.971658165
5068,1.472396305
5069,0.300814466
5070,8.359947407
5071,0.193074565
5072,1.051162014
5073,0.213121055
5074,10.01587306
5075,0.593870328
5076,0.129079124
5077,1.916398476
5078,0.9436163
5079,1.138981252
5080,4.194696877
5081,0.388578777
5082,7.828349795
5083,0.363902801
5084,0.012356872
5085,0.229369043
